file,obj_id,class,xmax,xmin,ymax,ymin
2009_004347,0,person,443,318,333,131
2009_004347,1,person,370,323,328,135
2008_005431,2,person,236,140,280,52
2008_005357,0,bird,382,41,247,84
2012_004043,0,person,392,224,248,34
2010_006959,0,person,285,190,333,172
2011_005838,0,person,292,182,272,84
2008_006892,1,person,314,167,252,41
2008_006892,2,person,130,1,339,86
2009_000653,0,person,459,83,314,1
2009_000653,1,sofa,477,32,285,107
2011_003285,0,person,298,222,294,93
2011_003285,1,person,366,314,245,87
2011_003285,2,person,410,371,211,100
2011_003285,3,person,469,411,255,102
2011_003285,4,person,500,467,252,98
2012_003738,0,person,375,2,500,12
2009_004435,0,person,382,35,300,79
2008_003732,0,person,233,165,220,101
2008_003732,1,person,284,224,159,57
2008_003732,2,person,371,218,375,159
2008_003732,3,person,392,280,336,80
2011_000954,2,person,134,69,200,134
2011_000954,3,person,249,183,185,133
2011_000954,4,person,329,250,222,103
2011_000954,5,person,347,319,157,90
2011_000954,6,person,434,405,156,116
2011_000954,7,person,308,293,133,112
2012_002426,0,person,232,177,287,139
2011_001492,0,person,432,349,345,155
2011_001492,1,person,155,94,342,172
2012_002340,0,person,217,123,303,3
2012_002340,1,person,385,299,250,93
2012_002340,2,person,294,218,259,81
2010_002295,0,aeroplane,500,80,296,89
2008_001643,0,person,283,1,333,8
2012_001649,0,person,150,96,391,318
2011_004313,0,person,218,32,252,1
2011_004313,1,person,345,207,143,7
2011_002762,0,person,361,239,375,150
2011_002762,1,person,255,179,375,166
2010_003014,0,sofa,228,1,387,209
2010_003014,1,person,418,250,387,170
2010_003014,2,person,500,279,387,212
2010_003014,3,person,427,259,301,9
2010_003014,4,person,258,119,387,123
2010_003014,5,person,148,1,340,133
2011_006504,0,person,325,1,500,19
2010_001603,0,bird,472,97,468,2
2011_006262,0,person,431,363,279,172
2011_006262,1,person,473,444,263,171
2010_005303,0,person,375,1,500,247
2010_005303,1,person,375,118,384,1
2011_004461,0,person,203,32,336,82
2011_001519,1,person,500,478,282,211
2011_000161,3,person,189,114,397,176
2011_000161,4,person,32,1,336,252
2011_000161,5,person,111,88,316,257
2011_000161,6,person,230,212,307,266
2011_000161,7,person,216,201,290,250
2007_003169,1,sofa,249,2,211,64
2008_004868,1,person,496,307,356,67
2010_005471,1,person,319,84,457,8
2011_004307,0,person,185,112,428,189
2011_003468,0,person,315,115,404,21
2008_001910,1,person,375,106,307,23
2011_002776,0,bird,369,154,373,161
2007_009322,1,person,352,305,306,207
2011_006538,0,person,413,335,213,73
2011_006538,1,person,473,442,155,67
2011_006538,2,person,221,151,197,72
2009_002681,0,sofa,500,376,94,1
2011_001257,0,aeroplane,439,357,77,47
2011_001257,1,aeroplane,474,285,314,244
2011_001257,2,aeroplane,244,23,318,238
2011_000149,0,bird,306,53,500,49
2010_006150,0,person,154,43,281,48
2010_006150,1,person,265,162,324,25
2009_000096,0,sofa,169,1,319,145
2009_000096,1,sofa,448,255,221,138
2011_003440,0,person,348,280,200,79
2010_003028,1,bird,40,6,138,103
2010_003028,2,bird,89,65,112,76
2011_005031,0,person,209,152,254,106
2008_000398,0,person,158,2,332,26
2008_000398,1,person,257,112,385,66
2011_005757,0,person,204,155,186,59
2010_002450,0,bird,309,270,231,134
2011_003326,0,person,399,46,375,37
2010_003996,2,person,167,49,143,31
2010_003996,3,person,167,52,333,43
2010_003996,4,person,216,1,290,1
2010_001159,0,bird,356,244,330,55
2007_002539,1,person,307,198,333,105
2012_002585,0,person,273,30,333,1
2012_002585,1,person,346,140,333,1
2011_001531,0,sofa,499,328,374,191
2011_001531,1,sofa,375,104,261,157
2012_003843,0,person,239,119,467,83
2011_007154,0,person,263,145,319,178
2009_004582,0,sofa,500,1,375,1
2009_004582,1,person,500,14,308,19
2008_003685,1,person,314,194,312,34
2011_005743,0,person,258,117,450,102
2012_001098,0,person,364,253,245,57
2012_000386,0,person,347,1,343,8
2008_001092,0,person,421,248,338,90
2008_001092,1,person,258,62,338,126
2008_001092,2,sofa,471,1,338,99
2011_002992,0,aeroplane,472,1,335,15
2012_001926,0,person,223,1,333,92
2012_001926,1,person,495,315,332,77
2011_001243,0,person,356,1,500,76
2012_003102,0,person,325,190,338,31
2008_003108,0,person,191,69,500,56
2008_003108,1,person,81,2,303,94
2008_003108,2,person,84,33,187,73
2008_003108,3,person,21,1,197,75
2009_005111,0,aeroplane,485,17,230,69
2010_004960,0,bird,303,240,238,143
2011_005970,0,person,243,225,323,280
2011_005970,1,person,257,240,322,280
2008_006716,1,person,434,199,290,29
2008_000367,0,person,500,344,357,67
2008_000367,1,aeroplane,500,1,357,1
2012_001073,0,person,160,38,301,115
2008_004101,1,person,500,181,375,35
2008_004101,2,person,275,118,375,37
2011_000808,0,person,370,164,362,36
2012_003664,0,person,453,346,375,167
2012_003664,1,person,234,113,375,154
2008_002564,0,person,308,1,500,1
2008_002564,2,person,375,305,196,108
2012_003670,0,person,466,128,305,102
2012_000379,0,person,278,69,464,56
2012_001067,0,person,467,210,374,93
2008_000415,0,person,255,1,375,132
2008_006064,1,person,342,184,353,250
2012_002208,0,person,500,129,374,1
2008_007352,4,person,428,416,228,199
2011_003483,0,person,251,178,403,265
2008_003134,0,person,255,34,334,74
2008_003134,1,person,483,231,334,91
2012_002220,0,person,255,1,330,10
2012_002546,0,person,500,94,333,1
2010_000284,0,sofa,498,247,351,207
2010_000284,1,sofa,169,15,321,172
2012_003880,0,person,242,53,256,48
2011_000834,0,bird,179,136,167,140
2011_000834,1,bird,160,142,138,128
2011_000834,4,person,44,35,52,33
2011_000834,5,person,32,24,52,31
2011_000834,6,person,26,18,45,31
2011_000834,7,person,19,10,52,27
2011_000834,8,person,10,1,47,29
2011_007183,0,person,153,29,420,73
2012_004137,0,person,375,54,500,1
2012_000351,0,person,358,40,432,10
2010_003955,0,person,231,19,500,175
2011_005794,0,person,332,245,357,95
2008_007434,0,bird,423,155,321,72
2008_007434,1,bird,500,240,157,1
2012_000345,0,person,270,218,312,158
2012_000345,1,person,435,375,348,169
2009_000727,1,person,292,228,188,82
2007_006788,0,person,138,86,171,114
2011_005780,0,person,408,252,375,140
2011_005780,1,person,223,178,216,128
2010_006839,0,person,188,61,379,44
2012_002552,0,person,403,336,262,148
2011_006289,0,person,343,243,349,91
2011_006289,1,person,107,32,346,104
2011_006289,2,person,213,148,290,112
2011_006289,3,person,489,404,346,92
2011_000820,0,sofa,375,1,500,180
2007_005281,1,person,190,132,322,181
2007_005281,2,person,89,59,318,199
2007_005281,3,person,68,17,352,179
2007_005281,4,person,110,97,253,228
2011_007197,0,person,254,233,174,142
2008_002558,0,person,245,42,294,35
2009_004227,1,person,320,6,382,36
2010_006187,0,person,375,1,500,1
2008_003120,0,person,297,45,313,33
2008_003120,1,person,32,1,197,22
2011_002789,0,person,500,215,447,61
2008_008075,2,person,337,309,421,334
2008_008075,3,person,355,336,400,351
2008_007346,0,person,88,82,154,142
2008_007346,1,person,297,280,205,185
2008_007346,2,person,280,267,204,184
2008_007346,3,person,269,255,204,183
2008_007346,4,person,257,243,203,184
2008_001737,0,person,500,248,333,69
2008_001737,1,person,224,1,333,69
2011_003497,0,person,443,47,469,37
2008_006058,0,bird,239,179,216,145
2008_006058,1,bird,287,244,234,192
2010_004948,0,bird,243,128,312,172
2010_005101,0,aeroplane,386,94,231,145
2011_004677,0,person,180,87,274,43
2011_004677,1,person,409,256,303,15
2011_003118,0,person,331,163,470,83
2011_003118,1,person,214,1,470,74
2011_005569,0,person,290,110,237,29
2011_006060,0,person,345,20,375,21
2010_001367,2,person,500,268,411,1
2012_002963,0,person,291,43,500,37
2010_001401,1,person,500,11,375,1
2011_001069,0,person,375,23,500,11
2011_001069,1,person,55,17,167,131
2011_001069,2,person,329,289,125,50
2011_001069,3,person,286,258,57,31
2011_006706,0,person,143,82,234,63
2012_000812,0,person,494,409,262,58
2012_000812,1,person,387,317,234,67
2012_000812,2,person,162,101,257,89
2007_001568,0,aeroplane,400,3,372,42
2007_007119,0,person,375,43,492,1
2011_004111,0,person,332,4,500,28
2012_000806,0,person,132,44,201,59
2012_000806,1,person,456,405,282,117
2008_008288,0,person,333,164,272,56
2011_002212,0,person,387,200,343,75
2011_002212,1,person,359,71,344,38
2008_003493,0,person,407,272,360,28
2008_003493,1,person,272,153,358,36
2008_003493,2,person,173,104,354,62
2008_003493,3,person,80,1,321,148
2011_001733,2,sofa,500,1,231,34
2008_002955,0,person,338,224,286,128
2009_004794,2,person,500,354,374,141
2009_004794,3,person,356,184,363,96
2009_004794,4,person,163,1,374,205
2009_004794,5,person,153,12,267,99
2008_001284,0,person,500,287,452,140
2008_001284,1,person,346,17,452,14
2008_001284,2,person,96,1,452,195
2012_000190,0,person,300,118,360,8
2010_002652,1,person,388,272,361,171
2010_002652,2,person,335,140,361,174
2011_004893,0,person,389,96,359,75
2010_004223,1,person,488,1,375,68
2011_005233,0,person,413,110,375,158
2011_003642,0,person,399,274,255,107
2011_001055,1,person,433,325,194,105
2011_001055,2,person,192,70,202,106
2011_001055,3,person,89,15,122,38
2010_000723,0,person,454,433,199,139
2008_005790,0,person,257,126,243,97
2009_003951,1,person,113,100,171,141
2009_003951,2,person,25,1,181,147
2011_005227,0,person,140,1,333,70
2010_005897,1,person,304,251,287,95
2011_002548,0,bird,343,243,129,42
2011_002548,1,bird,483,457,229,152
2011_002548,2,bird,387,298,244,182
2011_002548,3,bird,120,55,154,113
2011_002548,4,bird,61,25,152,124
2011_002548,5,bird,30,1,192,181
2011_002548,6,bird,430,387,346,306
2011_003656,0,person,386,339,240,107
2011_003656,1,person,292,210,275,120
2011_003656,2,person,146,104,278,156
2011_004139,0,person,295,114,165,69
2009_000280,3,person,166,126,179,134
2008_007839,0,bird,431,314,129,32
2010_005129,0,bird,227,167,313,173
2012_000184,0,person,198,163,443,337
2011_005541,0,person,199,153,347,207
2012_002793,0,person,208,108,416,61
2007_003431,0,person,373,11,500,15
2012_003466,0,person,207,114,159,19
2012_004309,0,person,298,110,375,212
2011_001914,1,sofa,485,1,375,12
2011_001914,4,person,364,49,375,55
2011_001914,5,person,458,138,375,14
2011_001914,6,person,500,252,238,5
2012_002778,0,person,388,26,464,89
2012_001271,0,person,480,161,321,48
2012_001271,1,person,220,48,257,64
2007_009691,1,person,294,124,333,15
2008_006272,1,person,135,36,378,110
2008_006272,2,person,245,166,373,113
2012_001517,0,person,235,63,421,227
2008_004471,0,person,421,304,333,31
2009_003776,1,person,194,86,162,1
2009_003776,2,person,422,334,134,1
2010_000910,2,person,355,256,349,99
2008_002000,0,aeroplane,457,33,294,84
2008_002000,1,aeroplane,483,420,199,165
2008_002000,2,aeroplane,500,480,204,174
2012_003314,0,person,444,172,298,36
2011_003871,0,person,100,7,343,110
2012_001503,0,person,122,1,333,26
2012_001265,0,person,97,34,280,110
2011_004878,0,person,325,211,264,36
2009_001607,0,bird,230,53,350,58
2009_000519,3,person,80,71,241,208
2008_006500,2,person,258,250,211,200
2008_006500,3,person,245,237,209,199
2008_006500,4,person,235,226,211,200
2008_006500,5,person,222,215,209,199
2008_006500,6,person,208,201,209,199
2008_006500,7,person,197,189,208,199
2008_006500,8,person,188,180,208,199
2008_006500,9,person,178,170,207,198
2008_006500,10,person,165,156,207,198
2008_006500,11,person,177,171,194,186
2008_006500,12,person,185,177,194,185
2012_003472,0,person,250,192,272,69
2012_003472,1,person,312,252,243,181
2011_001900,3,person,242,1,423,1
2009_003010,1,person,385,317,243,92
2008_003478,0,aeroplane,220,1,121,46
2008_003478,1,person,304,272,157,56
2008_003478,2,person,353,303,175,55
2008_004317,0,bird,500,140,500,64
2011_004850,0,person,317,47,500,95
2011_004688,0,person,327,17,500,85
2011_001928,2,person,190,36,283,82
2011_001928,3,person,481,303,283,30
2009_002326,0,person,445,31,334,16
2009_003986,1,person,388,297,332,1
2008_004459,0,person,341,1,375,47
2008_004459,1,person,274,150,375,212
2008_004459,2,sofa,500,1,375,77
2008_003336,0,person,258,105,375,248
2008_003336,1,person,137,1,375,200
2011_006921,0,person,359,117,500,103
2012_000635,0,person,399,274,375,50
2012_000635,1,person,222,162,227,62
2011_003681,0,person,256,126,465,74
2009_000257,1,person,500,223,179,80
2009_000257,3,person,134,1,183,61
2010_005840,3,person,351,235,375,116
2010_005840,4,person,247,138,359,133
2008_008263,0,aeroplane,391,305,125,85
2012_000621,0,person,326,214,183,80
2007_001583,0,person,386,367,161,148
2007_001583,1,person,152,82,85,21
2012_002036,0,person,481,408,275,74
2012_002036,1,person,309,216,297,70
2012_002036,2,person,102,80,114,57
2012_002036,3,person,360,344,101,57
2010_006385,0,person,476,52,332,71
2011_006935,0,person,242,219,305,270
2011_006935,1,person,96,66,313,267
2011_006935,2,person,65,43,315,268
2011_006935,3,person,213,204,286,265
2012_003328,0,person,164,50,193,36
2012_003328,1,person,351,116,375,18
2008_005035,0,sofa,375,44,435,140
2008_005035,1,person,243,52,500,105
2008_005035,2,person,251,127,224,1
2012_002750,0,person,262,22,287,33
2011_004844,0,person,414,253,424,66
2011_004844,1,person,269,88,418,81
2008_008511,3,person,211,71,302,40
2008_008511,4,person,325,214,303,117
2008_008511,5,person,386,299,259,156
2011_005582,0,person,245,120,467,75
2009_000525,0,person,349,139,375,23
2011_006934,0,person,396,318,333,197
2011_006934,1,person,292,242,313,208
2011_006934,2,person,213,167,303,219
2011_006934,3,person,131,89,311,205
2011_006934,4,person,85,17,333,200
2011_006934,5,person,474,446,290,225
2012_002037,0,person,381,286,443,227
2012_002037,1,person,80,1,388,152
2009_003993,0,bird,474,60,390,81
2011_001083,0,person,455,144,375,105
2008_008276,0,sofa,500,1,318,155
2008_007145,0,aeroplane,500,1,274,1
2008_001534,0,person,461,237,332,17
2008_001534,1,person,500,437,331,169
2008_001534,2,person,269,83,332,82
2008_001534,3,person,98,30,332,176
2009_000242,0,sofa,476,54,375,218
2011_003694,0,person,244,154,500,256
2011_003694,1,person,294,232,475,259
2011_003694,2,person,95,3,500,244
2011_003694,3,person,156,100,487,239
2010_002684,0,aeroplane,453,26,302,188
2008_007623,0,bird,451,71,300,141
2012_001258,0,person,466,3,483,19
2008_002983,0,bird,414,88,274,21
2009_002333,1,person,500,82,333,1
2012_002745,0,person,439,94,336,23
2010_000087,1,person,500,445,375,121
2010_000087,2,person,448,432,131,83
2010_000087,3,person,500,467,176,90
2008_002997,0,person,500,349,375,74
2008_002997,1,person,352,237,375,111
2008_002997,2,person,258,124,375,86
2008_002997,3,person,159,7,375,90
2008_002997,5,person,14,1,167,144
2008_003451,1,person,378,224,375,70
2009_004756,0,person,376,107,459,12
2010_001399,2,person,285,258,150,72
2012_000152,0,person,277,100,500,78
2011_004689,0,person,224,1,375,1
2008_008262,4,person,409,376,368,241
2008_008262,5,person,441,418,333,231
2008_008262,6,person,404,374,268,203
2008_008262,7,person,246,222,321,231
2008_008262,8,person,98,82,288,220
2009_001148,2,person,378,352,157,130
2011_003858,0,person,102,1,375,27
2008_001520,0,person,381,1,500,5
2008_001520,1,person,366,100,500,201
2010_006390,0,person,196,96,272,61
2010_006390,1,person,368,287,274,81
2010_006390,2,person,290,212,276,50
2010_000939,0,aeroplane,399,183,230,157
2012_002023,0,person,287,152,500,215
2012_001502,0,person,407,102,287,1
2009_001160,0,bird,161,35,446,120
2008_006267,0,person,499,314,375,59
2008_006267,1,person,376,154,375,157
2008_006267,2,person,180,58,330,158
2008_006267,3,person,262,160,312,131
2009_004018,1,person,317,296,236,189
2009_004018,3,person,318,309,220,184
2008_002001,0,person,416,69,375,46
2008_004470,1,person,274,191,254,76
2008_003479,3,person,279,72,333,24
2011_001901,3,person,217,204,266,241
2007_009684,0,sofa,500,192,375,148
2007_009684,1,person,380,57,375,64
2010_002860,0,person,500,1,373,83
2010_002860,1,sofa,500,1,373,141
2012_001264,0,person,465,1,375,1
2007_007871,0,person,212,8,375,76
2007_007871,1,person,334,92,375,100
2007_007871,2,person,500,250,375,62
2008_008538,1,sofa,277,55,375,181
2008_002773,6,aeroplane,189,139,141,111
2008_002773,7,aeroplane,173,121,119,87
2008_002773,8,aeroplane,199,148,106,75
2008_002773,9,aeroplane,219,166,128,95
2011_001915,0,person,308,239,375,125
2011_001915,1,person,256,167,375,106
2012_004308,0,person,303,141,239,33
2009_003005,0,aeroplane,482,17,225,78
2008_004464,0,person,289,130,422,165
2008_006273,1,person,398,124,324,169
2008_006273,2,person,162,1,330,143
2011_004138,0,person,278,218,220,69
2007_008203,0,sofa,426,331,247,148
2007_008203,1,sofa,304,38,360,188
2010_002121,1,person,459,13,375,106
2011_003657,0,person,432,209,375,163
2008_006298,0,person,134,83,260,165
2010_005896,0,bird,352,215,216,48
2009_003950,0,aeroplane,495,14,224,110
2009_003950,1,person,315,303,223,203
2008_005791,1,person,310,203,264,57
2009_004781,1,person,345,190,275,1
2011_000438,1,person,202,1,366,137
2011_000438,2,person,498,347,375,103
2011_000438,3,person,385,207,375,114
2011_000438,4,person,275,1,375,220
2009_004959,0,bird,357,134,422,84
2009_004959,1,bird,350,86,300,60
2010_003559,0,aeroplane,461,99,266,148
2010_003559,1,aeroplane,54,1,204,181
2010_003559,2,aeroplane,80,45,194,181
2010_003559,3,aeroplane,151,119,190,177
2012_000185,0,person,231,179,175,49
2011_005554,0,person,323,59,333,1
2010_004222,1,person,197,67,500,176
2010_004222,2,person,249,121,500,275
2011_004892,0,person,423,151,375,140
2010_006435,0,person,239,22,500,21
2012_003498,0,person,301,164,374,62
2011_001732,1,person,285,104,490,24
2008_002954,0,person,238,56,461,77
2008_003492,0,person,346,99,500,9
2010_000722,1,person,311,190,155,10
2010_000722,2,person,433,288,246,26
2010_000722,3,person,488,401,146,1
2010_006353,0,person,254,172,239,1
2011_003643,0,person,129,70,293,168
2008_000825,0,person,321,88,489,35
2011_005232,0,person,151,84,218,142
2011_006713,0,person,200,83,330,59
2011_000362,0,person,46,10,100,37
2011_000362,1,person,59,1,275,3
2011_000362,2,person,199,150,142,2
2011_000362,3,person,265,243,101,44
2011_000362,4,person,339,208,270,17
2011_000362,5,person,233,213,104,52
2011_000362,6,person,216,194,109,41
2011_004104,0,person,412,71,337,49
2011_004104,1,person,342,244,281,131
2011_002575,2,person,428,257,337,13
2011_002575,3,person,224,40,345,33
2010_003203,0,sofa,282,1,400,364
2010_003203,1,sofa,111,1,341,299
